detroit,http://detroit.craigslist.org/okl/sys/2110709792.html,"Macbook Pro 15"" 2 months old -",2000,10,2.67,4,500,-632.0043
detroit,http://detroit.craigslist.org/wyn/sys/2088162893.html,"17"" Unibody MacBook Pro -",1800,17,2.66,8,250,-123.0114
detroit,http://detroit.craigslist.org/mcb/sys/2080902224.html,"MacBook Pro (MC665LL/A) (17"",  i7 2.66GHz, 500GB, 8GB RAM) -",2250,10,2.66,8,500,-866.8214
detroit,http://detroit.craigslist.org/wyn/sys/2078955629.html,MACBOOK PRO 15 ALUMINUM MINT -,1075,15,2.4,2,260,138.384
detroit,http://detroit.craigslist.org/okl/sys/2075969136.html,"Macbook Pro 15"" 4GB ram 2.5GHz -",1300,15,2.5,4,250,42.855
houston,http://houston.craigslist.org/sys/2144067025.html,"13"" MacBook Pro Unibody (will negotiate for lower price) -",1250,10,2.4,2,250,-327.566
houston,http://houston.craigslist.org/sys/2141798322.html,for sale Macbook pro 2.53GHZ 4gb Ram 500gb hd -,950,10,2.53,4,500,249.7563
houston,http://houston.craigslist.org/sys/2140186191.html,Late 2010 Macbook Pro 13' 2.66GHZ/500GB/4 GB RAM with extras -,1285,10,2.66,4,500,70.9786
houston,http://houston.craigslist.org/sys/2138698934.html,i5 core 15.4inch MacBook pro Unibody AppleCare till June 2013 -,1640,15,2.4,4,320,-387.216
houston,http://houston.craigslist.org/sys/2138618647.html,"15"" Unibody Macbook Pro (Mid-2009) -",1500,15,3.06,4,500,623.3126
houston,http://houston.craigslist.org/sys/2136203648.html,i5 core 15inch MacBook pro unibody 4gb RAM apple care till June 2013 -,1645,15,2.4,4,320,-392.216
houston,http://houston.craigslist.org/sys/2134601996.html,i5 core 15inch MacBook pro unibody 4gb RAM apple care till June 2013 -,1645,15,2.67,4,320,-67.7543
houston,http://houston.craigslist.org/sys/2127756273.html,"13"" Macbook Pro, 2.53Ghz**4Gb**500Gb**Final Cut Pro**Pro Tool**CS5 -",1099,10,2.53,4,500,100.7563
houston,http://houston.craigslist.org/sys/2127312136.html,"15"" Macbook Pro Unibody, 4Gb**Final Cut Pro**Logic Pro**Pro Tools**CS5 -",1299,10,2.4,4,250,-362.966
houston,http://houston.craigslist.org/sys/2127078372.html,"NEW 13"" Macbook Pro 2.53Ghz**8Gb**750Gb**Final Cut Pro**Pro Tools**CS5 -",1299,10,2.53,8,750,35.4563
houston,http://houston.craigslist.org/sys/2125896296.html,NEW Macbook Pro Unibody 500Gb**Final Cut Pro**Logic Pro**Pro Tool**CS5 -,1099,10,2.53,4,500,100.7563
houston,http://houston.craigslist.org/sys/2120330730.html,"Macbook Pro 15"" Unibody 2.53GHz 250GB HDD 4GB RAM -",1150,13,2.53,4,250,114.2463
houston,http://houston.craigslist.org/sys/2117265116.html,"Macbook Pro 17"" T9900 8GB RAM 3.06 GHz  -",1200,17,3.06,8,500,1065.1726
houston,http://houston.craigslist.org/sys/2117144251.html,"Apple Macbook Pro 15"" 2.8Ghz/4GB/128GB SSD -",1200,15,2.8,4,128,450.908
houston,http://houston.craigslist.org/sys/2116864870.html,"Macbook Pro 13"" 4gigs of Memory -",860,13,2.26,4,160,41.0846
houston,http://houston.craigslist.org/sys/2111158295.html,"Apple MacBook Pro 13"", 2.66GHZ Dual Core, 320GB, like-new! -",1250,13,2.66,4,320,200.5686
houston,http://houston.craigslist.org/sys/2108296184.html,"15"" Macbook Pro Unibody 4Gb**500Gb**Office 11**Pro Tool**CS5**Warranty -",1199,10,2.53,4,500,0.7563
houston,http://houston.craigslist.org/ele/2107693850.html,**15 Macbook Pro** $1700 FIRM -,1700,15,2.67,4,500,-45.3543
houston,http://houston.craigslist.org/ele/2106245270.html,"New 15"" Macbook Pro -",1900,15,2.53,4,500,-413.5937
houston,http://houston.craigslist.org/sys/2101369676.html,Brandnew Macbook PRO 15' -,1750,15,2.4,4,320,-497.216
houston,http://houston.craigslist.org/sys/2100775599.html,"Macbook Pro 15.4"" 2.8ghz -",1800,15,2.8,4,500,10.868
houston,http://houston.craigslist.org/sys/2099247915.html,"Used Apple MacBook Pro 17"" Matt (just like new)  -",1500,10,2.4,4,500,-456.466
houston,http://houston.craigslist.org/sys/2098989881.html,brand new sealed 2010 Apple Macbook Pro 13in  -,1080,13,2.4,4,250,28.024
houston,http://houston.craigslist.org/sys/2095486514.html,"Macbook Pro 15.4"" 2.8ghz -",1800,15,2.8,4,500,10.868
houston,http://houston.craigslist.org/sys/2093134563.html,Macbook Pro 15 2.66Ghz i7 8GB HD Hi-Res -,2600,10,2.66,8,500,-1216.8214
houston,http://houston.craigslist.org/sys/2090223601.html,Macbook Pro 15.4 -,2600,15,2.8,4,500,-789.132
houston,http://houston.craigslist.org/sys/2087890781.html,"Macbook Pro 15.4"" 2.8ghz -",2600,15,2.8,4,500,-789.132
houston,http://houston.craigslist.org/sys/2087373272.html,"Macbook Pro 15"" Excellent Condition -",1000,15,2.66,4,320,565.2286
houston,http://houston.craigslist.org/sys/2086696609.html,Macbook Pro 17 -,1500,17,2.93,4,640,641.9503
houston,http://houston.craigslist.org/sys/2083066248.html,Macbook Pro Late 2008 MB470LL/A -,1200,15,2.4,4,250,22.684
houston,http://houston.craigslist.org/sys/2080572546.html,"&#9658;&#9658;Brand NEW&#9658;&#9658;  APPLE MacBook PRO  &#9658;15.4""&#9658; -",1004,15,2.66,4,500,638.6286
houston,http://houston.craigslist.org/sys/2076022893.html,"15"" Macbook Pro, 4Gb**500Gb**Final Cut Pro**Logic Pro**Pro Tools**CS5 -",999,15,2.4,4,500,331.184
lasvegas,http://lasvegas.craigslist.org/sys/2145632337.html,"Macbook Pro 15 Inch, New -",1620,15,2.4,4,320,-367.216
lasvegas,http://lasvegas.craigslist.org/sys/2145356856.html,"Macbook Pro 13"" 2010 Like New, Upgraded -",1200,13,2.4,4,120,-147.876
lasvegas,http://lasvegas.craigslist.org/sys/2140268561.html,"GOOD TILL 1/6/11 BRAND NEW IN BOX MACBOOK PRO i7, 15"" LCD SNOW LEOPARD -",1900,15,2.66,4,500,-257.3714
lasvegas,http://lasvegas.craigslist.org/sys/2136520107.html,"MacBook Pro 17"" 2.16GHz Intel Core Duo -",900,17,2.16,2,100,70.8336
lasvegas,http://lasvegas.craigslist.org/sys/2134837207.html,"NEW MACBOOK PRO IN SEALED BOX17"" INTEL CORE i5 PROCESSOR -",1850,17,2.67,4,500,-80.6943
lasvegas,http://lasvegas.craigslist.org/sys/2130894375.html,"17"" silver macbook pro like new with apple pro protection plan  -",950,17,2.6,2,320,644.186
lasvegas,http://lasvegas.craigslist.org/ele/2116979924.html,Apple MacBook Pro 2.53Ghz 15 inch Unibody * iLife 2011 * Like NEW! -,1300,10,2.53,4,250,-207.7437
lasvegas,http://lasvegas.craigslist.org/sys/2116968007.html,Apple MacBook Pro 2.53Ghz 15 inch ' Unibody newer model ' like NEW! -,1300,10,2.53,4,250,-207.7437
lasvegas,http://lasvegas.craigslist.org/sys/2111218415.html,Apple MacBook pro laptop for sale 2.4Ghz 15inch with Sbow Leopard! -,950,10,2.4,4,160,-52.666
lasvegas,http://lasvegas.craigslist.org/sys/2110391778.html,"7200RPM Macbook Pro 17"" -",1200,17,3.06,8,500,1065.1726
lasvegas,http://lasvegas.craigslist.org/ele/2109224714.html,Apple Macbook Pro 2.4Ghz Intel ' iLife 2011 ' iWork 09 ' Office +MORE! -,950,10,2.4,4,160,-52.666
lasvegas,http://lasvegas.craigslist.org/sys/2105824690.html,New Macbook Pro -,1800,10,2.4,4,320,-833.866
lasvegas,http://lasvegas.craigslist.org/sys/2101296162.html,"New 17"" Apple MacBook Pro -",1500,17,2.53,4,500,101.0663
lasvegas,http://lasvegas.craigslist.org/sys/2098960370.html,MacBook Pro i5 -,1800,13,2.4,4,320,-661.876
lasvegas,http://lasvegas.craigslist.org/sys/2090846396.html,"MacBook Pro(MC372LL/A),2.53GHz,4GB,500GB,i5,15""Software -",1000,15,2.53,4,500,486.4063
lasvegas,http://lasvegas.craigslist.org/sys/2088834527.html,"2007 MacBook Pro 17"" -",860,17,2.4,2,160,425.044
lasvegas,http://lasvegas.craigslist.org/sys/2084761711.html,"17"" MacBook Pro in perfect condition -",1200,17,3.06,8,500,1065.1726
lasvegas,http://lasvegas.craigslist.org/sys/2083248968.html,"MACBOOK PRO 17"" LIKE NEW 4GB RAM ANTIGLARE SCREEN! SUPER NICE -",875,17,2.33,4,250,378.2243
lasvegas,http://lasvegas.craigslist.org/sys/2082736899.html,"MACBOOK PRO 17"" LIKE NEW INTEL CORE 2 DUO 4GB RAM 250GB HD -",875,17,2.33,4,250,378.2243
losangeles,http://losangeles.craigslist.org/wst/sys/2147986811.html,MacBook Pro 15&rdquo; 2.4Ghz Core 2 Duo  -,850,10,2.4,5,160,54.134
losangeles,http://losangeles.craigslist.org/lac/sys/2147985354.html,"UNIBODY MacBook Pro 13"" 2.53GHz 500GB 4GB RAM Music * Video * Design - -",1250,10,2.53,4,500,-50.2437
losangeles,http://losangeles.craigslist.org/sgv/sys/2147962407.html,Macbook Pro -,1200,10,2.4,2,200,-299.066
losangeles,http://losangeles.craigslist.org/sfv/sys/2147856380.html,MacBook Pro 15&rdquo; 2.4Ghz Core 2 Duo -,850,10,2.4,2,150,29.434
losangeles,http://losangeles.craigslist.org/wst/sys/2147594520.html,"MacBook Pro Unibody 2.53 13"" 4GIG DDR3  500.11 GB HD mint  -",1150,13,2.53,4,500,221.7463
losangeles,http://losangeles.craigslist.org/wst/sys/2147362420.html,Macbook Pro 15 -,850,10,2.4,5,160,54.134
losangeles,http://losangeles.craigslist.org/sfv/sys/2147470833.html,MacBook Pro 13' Unibody -,800,13,2.26,2,160,87.4846
losangeles,http://losangeles.craigslist.org/lac/sys/2147288212.html,"17"" Macbook Pro 2.33GHZ: Final Cut Pro 7, Adobe CS5, Logic 9, More!! -",1000,17,2.33,2,500,347.1243
losangeles,http://losangeles.craigslist.org/lac/sys/2147275247.html,"17"" Macbook Pro 2.66GHZ Unibody - Applecare, 6GB, 500GB HD, SuperFast! -",1600,17,2.66,6,500,170.8886
losangeles,http://losangeles.craigslist.org/sfv/sys/2147047927.html,17 Macbook Pro -,1700,17,2.6,4,320,-92.214
losangeles,http://losangeles.craigslist.org/lac/sys/2146989003.html,15 in MacBook Pro w/ tons of photo/video software -,1100,15,2.4,4,160,83.984
losangeles,http://losangeles.craigslist.org/lac/sys/2146939661.html,Apple Laptop Unibody MacBook Pro 2.8GHz/4GB/500GB/Warranty -,1499,10,2.8,4,500,25.218
losangeles,http://losangeles.craigslist.org/wst/sys/2146920721.html,MACBOOK PRO UNIBODY 2.66 GHZ BOUGHT ON 11/08/10 -,1300,11,2.66,4,320,35.9086
losangeles,http://losangeles.craigslist.org/sgv/sys/2146905056.html,New Dell XPS 730 With Many Upgrades For Sale or Trade for Macbook Pro -,2000,10,3.0,8,750,-100.74
losangeles,http://losangeles.craigslist.org/lac/for/2146893937.html,"MacBook Pro 15"" 2.66 Core i7 500HD 4g ram  -",2000,15,2.53,4,500,-513.5937
losangeles,http://losangeles.craigslist.org/wst/sys/2146843780.html,"15"" MacBook Pro 2.2GHz (4GB RAM!) -",1000,10,2.2,4,120,-360.208
losangeles,http://losangeles.craigslist.org/sfv/ele/2146830394.html,Brand New Apple MacBook Pro MC371LL/A 15.4-Inch Laptop LATEST MODEL -,1700,15,2.4,4,320,-447.216
losangeles,http://losangeles.craigslist.org/wst/sys/2146187909.html,=====MACBOOK PRO 13 INCH 2.66GHz===BRAND NEW===HAVE TONS===CALL NOW=== -,1499,13,2.66,8,120,-107.2314
losangeles,http://losangeles.craigslist.org/sgv/sys/2145694002.html,MacBook Pro 500 GB -4GB ram  -,1100,13,2.26,4,500,-52.7154
losangeles,http://losangeles.craigslist.org/sgv/sys/2145241700.html,BRAND NEW MACBOOK PRO!! -,1100,12,2.4,4,250,-49.306
losangeles,http://losangeles.craigslist.org/wst/sys/2145171477.html,15 inch Macbook Pro  2.33 Ghz  camera  wreless software warranty -,825,10,2.33,2,120,-42.5857
losangeles,http://losangeles.craigslist.org/lac/sys/2145084334.html,"13"" Apple Macbook Pro for sale, Like New, Great Condition -",1050,13,2.4,4,250,58.024
losangeles,http://losangeles.craigslist.org/sfv/sys/2144985202.html,Apple MacBook Pro i5 17 -,2049,17,2.53,4,500,-447.9337
losangeles,http://losangeles.craigslist.org/sfv/sys/2144976742.html,MacBook Pro i5 pr 500 GB Brand NEW -,1799,15,2.53,4,500,-312.5937
losangeles,http://losangeles.craigslist.org/wst/sys/2144908317.html,&gt;&gt;&gt; 17 inch MacBook Pro for SALE!! &lt;&lt;&lt; -,995,10,2.16,2,320,-330.8764
losangeles,http://losangeles.craigslist.org/lac/sys/2144907449.html,2010 Loaded Macbook Pro 2.66ghz i7 1TB HD 8gb ram + 2TB external +  -,2560,15,2.66,8,208,-1015.7314
losangeles,http://losangeles.craigslist.org/sgv/sys/2144044726.html,"Brand new Macbook Pro! 13"" -",1100,13,2.53,4,500,271.7463
losangeles,http://losangeles.craigslist.org/wst/sys/2144038134.html,"UNIBODY MacBook Pro 13"" 2.53GHz 500GB 4GB RAM Music * Video * Design -",1250,10,2.53,4,500,-50.2437
losangeles,http://losangeles.craigslist.org/lgb/sys/2143999365.html,"15"" macbook pro -",1500,14,2.53,4,500,-70.9237
losangeles,http://losangeles.craigslist.org/wst/sys/2143903996.html,"Apple Macbook Pro - 13"" in great condition, like new -",1100,13,2.4,4,250,8.024
losangeles,http://losangeles.craigslist.org/wst/sys/2143710342.html,"17"" Apple Macbook Pro 2.6Ghz Core 2 Duo with AppleCare  -",1020,10,2.6,2,200,121.276
losangeles,http://losangeles.craigslist.org/sfv/sys/2143642236.html,"Apple 15.4"" MacBook Pro Intel Core i5 2.53GHz, 4GB RAM,320GB Hard Dri -",1400,15,2.53,4,320,9.0063
losangeles,http://losangeles.craigslist.org/wst/sys/2143587484.html,"UNIBODY MacBook Pro 13"" 2.53GHz 4GB RAM 500GB Music * Video * Design  -",1250,10,2.53,4,500,-50.2437
losangeles,http://losangeles.craigslist.org/wst/sys/2143407978.html,"APPLE MACBOOK PRO - EXCELLENT CONDITION, INCLUDES ORIGINAL BOX! -",850,13,2.2,2,160,-34.618
losangeles,http://losangeles.craigslist.org/wst/sys/2143022753.html,"Apple Macbook Pro 13"" - Like New and In Great Condition -",1100,13,2.4,4,250,8.024
losangeles,http://losangeles.craigslist.org/sfv/sys/2142721036.html,"NEW MacBook Pro Laptops 13"" &amp; 15"" &amp; Apple 21.5"" iMacs -",1300,13,2.66,4,320,150.5686
losangeles,http://losangeles.craigslist.org/sgv/sys/2142700476.html,macbook pro 13 2.4 ghz 4gb ram + extras -,1150,13,2.4,4,250,-41.976
losangeles,http://losangeles.craigslist.org/lac/sys/2142698344.html,Apple MacBook PRO 15 inch - EXCELLENT condition -,1050,10,2.5,4,500,113.705
losangeles,http://losangeles.craigslist.org/wst/sys/2142577235.html,"Apple 17"" Macbook Pro 2.6Ghz Core 2 Duo -",1200,10,2.6,4,200,-45.124
losangeles,http://losangeles.craigslist.org/sgv/sys/2142421701.html,Brand New Apple MacBook Pro MC372LL/A -,1750,15,2.53,4,500,-263.5937
losangeles,http://losangeles.craigslist.org/sfv/ele/2141993891.html,Brand New Apple MacBook Pro MC371LL/A 15.4-Inch Laptop LATEST MODEL -,1730,15,2.4,4,320,-477.216
losangeles,http://losangeles.craigslist.org/sgv/sys/2141903511.html,2010 macbook pro 13 extended applecare/EXTRAS -,1200,13,2.4,4,250,-91.976
losangeles,http://losangeles.craigslist.org/sfv/sys/2141863866.html,17 Inch Macbook Pro -,1700,17,2.6,4,320,-92.214
losangeles,http://losangeles.craigslist.org/lgb/sys/2141810285.html,15in MacBook Pro Core 2 Duo anti-glare screen -,1700,15,2.66,4,500,-57.3714
losangeles,http://losangeles.craigslist.org/lac/sys/2141712353.html,Apple MacBook Pro 15 inch 2.5GHz C2D/2GB/250GB/OS 10.5 -,900,10,2.5,2,250,142.605
losangeles,http://losangeles.craigslist.org/lac/sys/2141388956.html,"2.2 GHz macbook pro, 500 GB HD, 2GB ram -",1500,15,2.2,2,500,-423.758
losangeles,http://losangeles.craigslist.org/sfv/sys/2140661367.html,Apple MacBook Pro 2.4 GHz Core 2 Duo With LED Screen Laptop -,850,15,2.4,2,250,359.084
losangeles,http://losangeles.craigslist.org/sgv/sys/2140120789.html,"MacBook Pro- 500 GB - 4GB ram, -",1150,13,2.26,4,500,-102.7154
losangeles,http://losangeles.craigslist.org/lac/sys/2139974077.html,Macbook Pro 15-Inch Laptop For Sale! -,1250,15,2.53,4,320,159.0063
losangeles,http://losangeles.craigslist.org/lac/sys/2137799127.html,Apple 13 inch Macbook Pro package with many accessories -,1150,13,2.26,4,320,-180.1154
losangeles,http://losangeles.craigslist.org/lac/sys/2137146049.html,Apple MacBook PRO 15 inch - EXCELLENT condition -,1050,10,2.6,4,500,233.876
miami,http://miami.craigslist.org/pbc/sys/2148171740.html,"Brand New Sealed 15"" i5 2.53/4gb/500gb MacBook Pro with warranty -",1750,15,2.67,4,500,-95.3543
miami,http://miami.craigslist.org/pbc/sys/2147827228.html,Apple MacBook Pro 15 inch 2.33GHz 320GB -,899,15,2.33,3,320,262.8643
miami,http://miami.craigslist.org/pbc/sys/2147819747.html,Apple MacBook Pro 15 inch 2.8GHz 500GB Unibody -,1379,15,2.8,4,500,431.868
miami,http://miami.craigslist.org/pbc/sys/2145630417.html,"2010 Macbook Pro 13"" 2.4GHz 4GB RAM 500GB HDD ...NEWEST MODEL!!! -",1100,13,2.4,4,500,115.524
miami,http://miami.craigslist.org/pbc/sys/2144980171.html,"Brand New Sealed MacBook Pro 15"" i5 2.53/4gb/500gb -",1650,15,2.67,4,500,4.6457
miami,http://miami.craigslist.org/mdc/sys/2144434376.html,"Macbook Pro 17"" with Extras! -",1550,17,2.6,4,250,27.686
miami,http://miami.craigslist.org/pbc/sys/2144309866.html,Macbook pro 13 SD-Card Slot -,900,13,2.26,4,165,3.2346
miami,http://miami.craigslist.org/mdc/sys/2143203588.html,"Apple MacBook Pro 15"" i7,2.66GHz,8GB,1,000GB -",1050,15,2.66,8,0,404.8286
miami,http://miami.craigslist.org/pbc/sys/2142740205.html,"13.3"" MacBook Pro LED 2.4GHz 4GB 250GB Model #MC374LL/A -",920,13,2.4,4,250,188.024
miami,http://miami.craigslist.org/brw/sys/2141455783.html,"Macbook Pro 17"" -",1100,10,2.4,4,160,-202.666
miami,http://miami.craigslist.org/mdc/sys/2138589574.html,MacBook pro -,1200,13,2.66,4,320,250.5686
miami,http://miami.craigslist.org/mdc/sys/2136385760.html,Apple MacBook Pro 15.4-Inch Laptop -,1450,15,2.53,4,320,-40.9937
miami,http://miami.craigslist.org/pbc/sys/2136279592.html,macbook pro 15 unibody 1250 -,1250,10,2.4,3,500,-213.266
miami,http://miami.craigslist.org/mdc/sys/2135560355.html,"UPGRADED MacBook Pro 15.4"" in PEAK CONDITION -",1500,15,2.5,2,500,-63.245
miami,http://miami.craigslist.org/mdc/sys/2135534439.html,MacBook pro -,1200,13,2.66,4,320,250.5686
miami,http://miami.craigslist.org/mdc/sys/2133904589.html,MacBook pro -,1200,13,2.66,4,320,250.5686
miami,http://miami.craigslist.org/mdc/sys/2133896638.html,New MacBook pro -,1200,13,2.66,4,320,250.5686
miami,http://miami.craigslist.org/mdc/sys/2132195170.html,"UPGRADED MacBook Pro 15.4"" in PEAK CONDITION -",1500,15,2.5,2,500,-63.245
miami,http://miami.craigslist.org/mdc/sys/2130290469.html,"MacBook Pro 15.4"" in Peak condition for SALE to LOCALS -",1650,15,2.5,2,500,-213.245
miami,http://miami.craigslist.org/brw/sys/2126702331.html,****Apple MacBook Pro Laptop**** -,1650,15,2.4,4,320,-397.216
miami,http://miami.craigslist.org/mdc/ele/2124164360.html,MacBook PRO 15' NEW IN BOX -,1500,15,2.53,4,500,-13.5937
miami,http://miami.craigslist.org/mdc/sys/2123181225.html,"Apple MacBook Pro 15"" -",1399,15,2.2,4,250,-416.658
miami,http://miami.craigslist.org/mdc/mob/2121852401.html,MacBook pro -,1200,13,2.66,4,320,250.5686
miami,http://miami.craigslist.org/mdc/wan/2121699358.html,MacBook pro -,1200,13,1.66,4,320,-951.1414
miami,http://miami.craigslist.org/brw/sys/2120992283.html,"MacBook Pro 15"" 2.4GHz Late 2008 -",1300,15,2.4,2,250,-90.916
miami,http://miami.craigslist.org/brw/sys/2120483256.html,Nice Macbook Pro 15 Laptop(Aluminum) Great--obo -,1100,15,2.5,4,500,350.355
miami,http://miami.craigslist.org/mdc/sys/2114949907.html,"LIKE NEW ! 13"" MACBOOK PRO UNIBODY PREINSTALLED SOFTWARE! 4GB RAM -",1600,13,2.4,4,250,-491.976
miami,http://miami.craigslist.org/mdc/sys/2114221527.html,"MACBOOK PRO 15"" i7 2.66GHz-500gb HD- 4GB Ram+Speck Skin -",2000,15,2.66,4,500,-357.3714
miami,http://miami.craigslist.org/mdc/sys/2111567384.html,17 inch Apple Macbook Pro -,950,10,2.4,4,640,153.734
miami,http://miami.craigslist.org/brw/sys/2110931552.html,Like new  macbook pro 17 -,1500,10,2.8,4,500,24.218
miami,http://miami.craigslist.org/mdc/sys/2109499492.html,"macbook pro 15.4"" -",895,15,2.2,2,120,17.842
miami,http://miami.craigslist.org/brw/sys/2109379168.html,Mac Daddy 17inch Macbook Pro -,1100,17,2.4,4,640,405.044
miami,http://miami.craigslist.org/pbc/sys/2105709217.html,Macbook pro 13  -,900,13,2.26,4,160,1.0846
miami,http://miami.craigslist.org/mdc/sys/2104352906.html,apple macbook pro _NEW -,1785,15,2.4,4,320,-532.216
miami,http://miami.craigslist.org/mdc/sys/2104325715.html,"apple macbook pro 15.4"" -",900,15,2.2,2,120,12.842
miami,http://miami.craigslist.org/mdc/sys/2102932766.html,apple Macbook pro -,900,15,2.2,2,120,12.842
miami,http://miami.craigslist.org/mdc/sys/2101121201.html,apple macbook pro NEW  -,1785,13,2.4,4,320,-646.876
miami,http://miami.craigslist.org/pbc/sys/2100522531.html,"MacBook Pro 17"" i5 2.53 GHZ NEWEST MODEL 8GB  RAM 1 MONTH OLD!!!! -",1700,17,2.53,8,500,-71.7337
miami,http://miami.craigslist.org/brw/sys/2100235579.html,MacBook pro -,1200,13,2.66,4,320,250.5686
miami,http://miami.craigslist.org/mdc/sys/2100012274.html,Apple macbook pro like NEW -,900,15,2.2,2,120,12.842
miami,http://miami.craigslist.org/mdc/sys/2098842374.html,New MacBook Pro 13 -,1200,13,2.4,4,250,-91.976
miami,http://miami.craigslist.org/mdc/sys/2098610830.html,"Apple MacBook Pro 15.4"", 2.53GHz, 250GB, 4GB, SNOW LEOPARD - $1000  -",1000,15,2.53,4,250,378.9063
miami,http://miami.craigslist.org/mdc/sys/2097932365.html,"NEW MODEL Macbook PRO 15"" Aluminum-Unibody~~NEW NEW -",1200,15,2.66,4,500,442.6286
miami,http://miami.craigslist.org/mdc/sys/2097585762.html," T9900 8GB RAM Macbook Pro 17""  -",1200,17,3.06,8,500,1065.1726
miami,http://miami.craigslist.org/pbc/sys/2095874096.html,"MACBOOK PRO 17"" 2.53GHZ NEWEST MODEL WITH 8GB RAM 1 MONTH OLD!!! -",1850,17,2.53,8,500,-221.7337
miami,http://miami.craigslist.org/mdc/sys/2094740052.html,"MacBook Pro core i5 15"" BRAND NEW SEALED!!! -",1500,15,2.4,4,320,-247.216
miami,http://miami.craigslist.org/mdc/sys/2094190309.html,Macbook Pro 13.3 -,1000,13,2.53,4,320,294.3463
miami,http://miami.craigslist.org/mdc/sys/2092172111.html,New MacBook Pro 13 Inch Never Open -,1200,13,2.4,4,250,-91.976
miami,http://miami.craigslist.org/mdc/sys/2088301511.html,Macbook Pro 17 -,1117,17,2.16,0,120,-151.1664
miami,http://miami.craigslist.org/pbc/sys/2085330270.html,"Apple MacBook Pro 17"" 2.6GHz 160GB 256MB VRAM! -",1199,15,2.6,2,160,211.726
miami,http://miami.craigslist.org/brw/sys/2076519539.html,"MacBook Pro 15-inch, AppleCare warranty, 2.4GHz, 4GB RAM -",1400,15,2.4,4,250,-177.316
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2148147977.html,"MacBook Pro 15 inch, 2.66 GHz Core i7 Hi-Res screen -",2000,15,2.66,4,500,-357.3714
minneapolis,http://minneapolis.craigslist.org/dak/sys/2144954301.html,13.3 MacBook Pro -,1200,13,2.4,4,500,15.524
minneapolis,http://minneapolis.craigslist.org/wsh/sys/2144123715.html,"MacBook Pro 17"" - 2.4ghz, 4 gb RAM, 250 gb HD -",950,17,2.4,4,250,387.344
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2143610844.html,Macbook Pro 17 2.5GHz C2D/250GB HDD/4GB Ram/Nvidia8600GT/Superdrive -,1695,17,2.5,4,250,-237.485
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2143060458.html,"Apple MacBook Pro Unibody 17"" HiRes Intel Core i7 2.66Ghz 8GB RAM  -",2200,10,2.66,8,500,-816.8214
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2142070361.html,"15"" macbook pro 2.53ghz 500gb 4gb -",1350,15,2.53,4,500,136.4063
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2138715334.html,"Macbook Pro 13"" in MINT CONDITION -",1000,13,2.26,2,160,-112.5154
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2137594501.html,"MacBook Pro Unibody 2.53GHz, 4GB RAM!!!!!  -",1299,13,2.53,4,250,-34.7537
minneapolis,http://minneapolis.craigslist.org/ram/sys/2131643967.html,"Like new 15.4"" Unibody MacBook Pro, With AppleCare coverage until 2012 -",1799,15,2.53,4,250,-420.0937
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2129272545.html,"NEW 13"" MacBook Pro 2.4GHz 8GB RAM 500GB HD -",1550,13,2.4,8,500,-307.276
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2127554682.html,Macbook Pro -,900,15,2.5,4,250,442.855
minneapolis,http://minneapolis.craigslist.org/dak/sys/2121475344.html,"15"" Macbook Pro -",900,15,2.5,4,500,550.355
minneapolis,http://minneapolis.craigslist.org/dak/sys/2117065912.html,Unibody MacBook Pro 2.4GHz/4 GB/250 GB HDD/AppleCare till 2012 -,1500,10,2.4,4,250,-563.966
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2116408205.html,Apple MacBook Pro 15.4 -,1650,15,2.8,4,500,160.868
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2105535844.html,"2008 MacBook Pro Penryn C2D 2.4Ghz 15"" -",999,10,2.4,0,200,-111.666
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2104538202.html,"-------- Macbook Pro 15"" 2.53 GHz 250GB 4GB RAM Unibody ---------- -",1290,15,2.53,4,250,88.9063
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2098152284.html,"17"" MacBook Pro - Still Like New! -",1400,17,2.33,4,500,-39.2757
minneapolis,http://minneapolis.craigslist.org/hnp/sys/2090067508.html,"Perfect Condition, lots of software Macbook Pro 2.4GHz Core 2 Duo -",1100,10,2.4,2,200,-199.066
newyork,http://newyork.craigslist.org/mnh/sys/2148250951.html,"**MacBook Pro 17"" i7 2010 -",2200,17,2.66,4,500,-442.7114
newyork,http://newyork.craigslist.org/mnh/sys/2148008303.html," Macbook Pro 15"" -w/box complete -",800,15,2.0,2,320,-41.5
newyork,http://newyork.craigslist.org/mnh/sys/2147860506.html," NEW MacBook Pro 2.53GHz 13"" C2D -",1100,13,2.53,4,250,164.2463
newyork,http://newyork.craigslist.org/mnh/sys/2147856586.html,"Macbook Pro 15"" 2.8ghz i7 Hi Res Antiglare 4gb 500gb 7200rpm Brand New -",2450,15,2.8,4,500,-639.132
